doc_id,token,label
3987,-,O
3987,5412,O
3987,Prepared,O
3987,For,O
3987,:,O
3987,Javier,B-Account
3987,Achterberg,I-Account
3987,Period,O
3987,:,O
3987,November,B-Period
3987,2026,I-Period
3987,Opening,O
3987,Balance,O
3987,:,O
3987,"$2,110.21",O
3987,Balance,O
3987,Due,O
3987,:,O
3987,"$4,516.11",B-Balance
3987,Thank,O
3987,you,O
3987,for,O
3987,banking,O
3987,with,O
3987,us.,O
3988,Customer,O
3988,:,O
3988,Yusuf,B-Account
3988,Sinclair,I-Account
3988,Account,O
3988,Summary,O
3988,Cycle,O
3988,:,O
3988,November,B-Period
3988,2023,I-Period
3988,Opening,O
3988,Balance,O
3988,:,O
3988,"$10,389.67",O
3988,Balance,O
3988,:,O
3988,"$5,461.69",B-Balance
3988,This,O
3988,statement,O
3988,is,O
3988,generated,O
3988,automatically,O
3988,each,O
3988,cycle.,O
3989,Account,O
3989,Holder,O
3989,:,O
3989,Ethan,B-Account
3989,Vance,I-Account
3989,Account,O
3989,Summary,O
3989,Cycle,O
3989,:,O
3989,November,B-Period
3989,2024,I-Period
3989,1128,O
3989,Birch,O
3989,Lane,O
3989,",",O
3989,Rivertown,O
3989,",",O
3989,OR,O
3989,55460,O
3989,Opening,O
3989,Balance,O
3989,:,O
3989,"$7,828.06",O
3989,Closing,O
3989,Balance,O
3989,:,O
3989,"$10,313.32",B-Balance
3990,Statement,O
3990,For,O
3990,:,O
3990,Cyrus,B-Account
3990,Meridian,I-Account
3990,Account,O
3990,Summary,O
3990,Period,O
3990,:,O
3990,February,B-Period
3990,2026,I-Period
3990,Opening,O
3990,Balance,O
3990,:,O
3990,"$6,996.96",O
3990,+,O
3990,1,O
3990,(,O
3990,221,O
3990,),O
3990,386,O
3990,-,O
3990,1205,O
3990,info,O
3990,@,O
3990,cyrusmeridian.net,O
3990,www.cyrusmeridian.com,O
3990,Ending,O
3990,Balance,O
3990,:,O
3990,"$7,651.54",B-Balance
3990,Please,O
3990,review,O
3990,your,O
3990,transactions,O
3990,and,O
3990,report,O
3990,any,O
3990,discrepancies.,O
3990,3,O
3990,x,O
3990,Maintenance,O
3990,Visit,O
3991,Account,O
3991,Holder,O
3991,:,O
3991,Kenji,B-Account
3991,Nakamura,I-Account
3991,+,O
3991,1,O
3991,(,O
3991,636,O
3991,),O
3991,260,O
3991,-,O
3991,7733,O
3991,info,O
3991,@,O
3991,kenjinakamura.com,O
3991,Statement,O
3991,Period,O
3991,:,O
3991,November,B-Period
3991,2026,I-Period
3991,Ending,O
3991,Balance,O
3991,:,O
3991,"$12,485.86",B-Balance
3992,Prepared,O
3992,For,O
3992,:,O
3992,Nadia,B-Account
3992,Solheim,I-Account
3992,Quality.,O
3992,Integrity.,O
3992,Excellence.,O
3992,Cycle,O
3992,:,O
3992,September,B-Period
3992,2024,I-Period
3992,Opening,O
3992,Balance,O
3992,:,O
3992,"$10,223.58",O
3992,Statement,O
3992,Balance,O
3992,:,O
3992,"$4,646.99",B-Balance
3992,1248,O
3992,Juniper,O
3992,Street,O
3992,",",O
3992,Fairhaven,O
3992,",",O
3992,MA,O
3992,58970,O
3992,Contact,O
3992,customer,O
3992,service,O
3992,with,O
3992,any,O
3992,questions,O
3992,about,O
3992,this,O
3992,statement.,O
3993,Serving,O
3993,clients,O
3993,since,O
3993,1998,O
3993,Customer,O
3993,:,O
3993,Bianca,B-Account
3993,Sinclair,I-Account
3993,Account,O
3993,Summary,O
3993,Reporting,O
3993,Period,O
3993,:,O
3993,January,B-Period
3993,2023,I-Period
3993,+,O
3993,1,O
3993,(,O
3993,394,O
3993,),O
3993,432,O
3993,-,O
3993,1568,O
3993,Opening,O
3993,Balance,O
3993,:,O
3993,"$2,254.05",O
3993,Ending,O
3993,Balance,O
3993,:,O
3993,"$6,751.05",B-Balance
3993,info,O
3993,@,O
3993,biancasinclair.co,O
3993,Thank,O
3993,you,O
3993,for,O
3993,banking,O
3993,with,O
3993,us.,O
3994,Prepared,O
3994,For,O
3994,:,O
3994,Jordan,B-Account
3994,Delacroix,I-Account
3994,Period,O
3994,:,O
3994,April,B-Period
3994,2026,I-Period
3994,6301,O
3994,Juniper,O
3994,Lane,O
3994,",",O
3994,Riverside,O
3994,",",O
3994,CA,O
3994,89020,O
3994,Opening,O
3994,Balance,O
3994,:,O
3994,"$8,020.41",O
3994,A,O
3994,late,O
3994,fee,O
3994,of,O
3994,1.5%,O
3994,per,O
3994,month,O
3994,applies,O
3994,to,O
3994,overdue,O
3994,balances.,O
3994,Current,O
3994,Balance,O
3994,:,O
3994,"$13,387.29",B-Balance
3995,2,O
3995,x,O
3995,Bulk,O
3995,Paper,O
3995,Supply,O
3995,Account,O
3995,Holder,O
3995,:,O
3995,Javier,B-Account
3995,Ferreira,I-Account
3995,Reporting,O
3995,Period,O
3995,:,O
3995,September,B-Period
3995,2024,I-Period
3995,info,O
3995,@,O
3995,javierferreira.com,O
3995,Opening,O
3995,Balance,O
3995,:,O
3995,"$2,232.81",O
3995,Balance,O
3995,:,O
3995,"$4,976.07",B-Balance
3995,Contact,O
3995,customer,O
3995,service,O
3995,with,O
3995,any,O
3995,questions,O
3995,about,O
3995,this,O
3995,statement.,O
3996,Proud,O
3996,member,O
3996,of,O
3996,the,O
3996,Chamber,O
3996,of,O
3996,Commerce,O
3996,Account,O
3996,Holder,O
3996,:,O
3996,Paloma,B-Account
3996,Hollowbrook,I-Account
3996,Account,O
3996,Summary,O
3996,Billing,O
3996,Period,O
3996,:,O
3996,October,B-Period
3996,2026,I-Period
3996,Opening,O
3996,Balance,O
3996,:,O
3996,"$9,512.31",O
3996,Balance,O
3996,:,O
3996,"$11,829.47",B-Balance
3996,3933,O
3996,Harbor,O
3996,Street,O
3996,",",O
3996,Millbrook,O
3996,",",O
3996,NY,O
3996,36234,O
3996,www.palomahollowbroo.com,O
3997,Account,O
3997,Holder,O
3997,:,O
3997,Oscar,B-Account
3997,Rahman,I-Account
3997,Billing,O
3997,Period,O
3997,:,O
3997,March,B-Period
3997,2024,I-Period
3997,Opening,O
3997,Balance,O
3997,:,O
3997,"$10,213.04",O
3997,Ending,O
3997,Balance,O
3997,:,O
3997,"$14,454.60",B-Balance
3997,Please,O
3997,review,O
3997,your,O
3997,transactions,O
3997,and,O
3997,report,O
3997,any,O
3997,discrepancies.,O
3998,Statement,O
3998,For,O
3998,:,O
3998,Mei,B-Account
3998,Nakamura,I-Account
3998,Account,O
3998,Summary,O
3998,Period,O
3998,:,O
3998,December,B-Period
3998,2026,I-Period
3998,Opening,O
3998,Balance,O
3998,:,O
3998,"$3,561.31",O
3998,Payment,O
3998,is,O
3998,due,O
3998,within,O
3998,15,O
3998,days,O
3998,of,O
3998,the,O
3998,invoice,O
3998,date.,O
3998,Closing,O
3998,Balance,O
3998,:,O
3998,"$6,749.67",B-Balance
3998,This,O
3998,statement,O
3998,is,O
3998,generated,O
3998,automatically,O
3998,each,O
3998,cycle.,O
3999,Prepared,O
3999,For,O
3999,:,O
3999,Rune,B-Account
3999,Northbridge-Voss,I-Account
3999,Please,O
3999,include,O
3999,the,O
3999,invoice,O
3999,number,O
3999,with,O
3999,your,O
3999,payment.,O
3999,Account,O
3999,Summary,O
3999,Reporting,O
3999,Period,O
3999,:,O
3999,October,B-Period
3999,2023,I-Period
3999,Current,O
3999,Balance,O
3999,:,O
3999,"$12,252.54",B-Balance
3999,Contact,O
3999,customer,O
3999,service,O
3999,with,O
3999,any,O
3999,questions,O
3999,about,O
3999,this,O
3999,statement.,O
4000,Account,O
4000,Holder,O
4000,:,O
4000,Tamsin,B-Account
4000,Cavanagh-Panopticon,I-Account
4000,Account,O
4000,Summary,O
4000,This,O
4000,document,O
4000,is,O
4000,a,O
4000,computer-generated,O
4000,record,O
4000,and,O
4000,requires,O
4000,no,O
4000,signature.,O
4000,Billing,O
4000,Period,O
4000,:,O
4000,February,B-Period
4000,2026,I-Period
4000,info,O
4000,@,O
4000,tamsincavanaghpa.com,O
4000,Opening,O
4000,Balance,O
4000,:,O
4000,"$6,544.49",O
4000,2422,O
4000,Maple,O
4000,Lane,O
4000,",",O
4000,Riverside,O
4000,",",O
4000,CA,O
4000,31744,O
4000,Closing,O
4000,Balance,O
4000,:,O
4000,"$2,506.38",B-Balance
4000,Contact,O
4000,customer,O
4000,service,O
4000,with,O
4000,any,O
4000,questions,O
4000,about,O
4000,this,O
4000,statement.,O
4001,7355,O
4001,Juniper,O
4001,Avenue,O
4001,",",O
4001,Fairhaven,O
4001,",",O
4001,MA,O
4001,71135,O
4001,Account,O
4001,Holder,O
4001,:,O
4001,Grace,B-Account
4001,Lindqvist,I-Account
4001,Account,O
4001,Summary,O
4001,Billing,O
4001,Period,O
4001,:,O
4001,October,B-Period
4001,2026,I-Period
4001,Balance,O
4001,:,O
4001,"$1,129.90",B-Balance
4001,Payment,O
4001,is,O
4001,due,O
4001,within,O
4001,15,O
4001,days,O
4001,of,O
4001,the,O
4001,invoice,O
4001,date.,O
4001,Contact,O
4001,customer,O
4001,service,O
4001,with,O
4001,any,O
4001,questions,O
4001,about,O
4001,this,O
4001,statement.,O
4002,Statement,O
4002,For,O
4002,:,O
4002,Rune,B-Account
4002,Blackburn,I-Account
4002,+,O
4002,1,O
4002,(,O
4002,378,O
4002,),O
4002,938,O
4002,-,O
4002,2685,O
4002,Reporting,O
4002,Period,O
4002,:,O
4002,October,B-Period
4002,2025,I-Period
4002,Opening,O
4002,Balance,O
4002,:,O
4002,"$4,733.03",O
4002,Statement,O
4002,Balance,O
4002,:,O
4002,"$4,563.81",B-Balance
4002,Contact,O
4002,customer,O
4002,service,O
4002,with,O
4002,any,O
4002,questions,O
4002,about,O
4002,this,O
4002,statement.,O
4003,3869,O
4003,Elm,O
4003,Lane,O
4003,",",O
4003,Riverside,O
4003,",",O
4003,CA,O
4003,77139,O
4003,Account,O
4003,Holder,O
4003,:,O
4003,Elena,B-Account
4003,Vance,I-Account
4003,Account,O
4003,Summary,O
4003,Statement,O
4003,Period,O
4003,:,O
4003,October,B-Period
4003,2023,I-Period
4003,Opening,O
4003,Balance,O
4003,:,O
4003,"$5,632.56",O
4003,Ending,O
4003,Balance,O
4003,:,O
4003,"$1,888.76",B-Balance
4003,Family,O
4003,owned,O
4003,since,O
4003,2004,O
4004,4,O
4004,x,O
4004,On-Site,O
4004,Installation,O
4004,Prepared,O
4004,For,O
4004,:,O
4004,Adrian,B-Account
4004,Okwuosa,I-Account
4004,Account,O
4004,Summary,O
4004,Cycle,O
4004,:,O
4004,August,B-Period
4004,2024,I-Period
4004,Opening,O
4004,Balance,O
4004,:,O
4004,"$8,170.45",O
4004,info,O
4004,@,O
4004,adrianokwuosa.co,O
4004,Current,O
4004,Balance,O
4004,:,O
4004,"$1,560.01",B-Balance
4004,www.adrianokwuosa.com,O
4004,Thank,O
4004,you,O
4004,for,O
4004,banking,O
4004,with,O
4004,us.,O
4005,2,O
4005,x,O
4005,Cleaning,O
4005,Service,O
4005,Prepared,O
4005,For,O
4005,:,O
4005,Freya,B-Account
4005,Cavanagh-Northbridge,I-Account
4005,Period,O
4005,:,O
4005,October,B-Period
4005,2024,I-Period
4005,5168,O
4005,Meadow,O
4005,Lane,O
4005,",",O
4005,Lakewood,O
4005,",",O
4005,CO,O
4005,76943,O
4005,Opening,O
4005,Balance,O
4005,:,O
4005,"$7,960.13",O
4005,+,O
4005,1,O
4005,(,O
4005,396,O
4005,),O
4005,327,O
4005,-,O
4005,5569,O
4005,info,O
4005,@,O
4005,freyacavanaghnor.co,O
4005,Closing,O
4005,Balance,O
4005,:,O
4005,"$5,475.10",B-Balance
4006,www.selinsundqvist.com,O
4006,Selin,B-Account
4006,Sundqvist,I-Account
4006,Reporting,O
4006,Period,O
4006,:,O
4006,October,B-Period
4006,2026,I-Period
4006,Opening,O
4006,Balance,O
4006,:,O
4006,"$5,386.47",O
4006,7068,O
4006,Stonebridge,O
4006,Way,O
4006,",",O
4006,Brookfield,O
4006,",",O
4006,WI,O
4006,23109,O
4006,Current,O
4006,Balance,O
4006,:,O
4006,"$1,865.36",B-Balance
4006,Please,O
4006,review,O
4006,your,O
4006,transactions,O
4006,and,O
4006,report,O
4006,any,O
4006,discrepancies.,O
4007,Prepared,O
4007,For,O
4007,:,O
4007,Dimitri,B-Account
4007,Petrov,I-Account
4007,Disputes,O
4007,must,O
4007,be,O
4007,raised,O
4007,within,O
4007,30,O
4007,days,O
4007,of,O
4007,receipt.,O
4007,Account,O
4007,Summary,O
4007,+,O
4007,1,O
4007,(,O
4007,815,O
4007,),O
4007,568,O
4007,-,O
4007,7200,O
4007,Period,O
4007,:,O
4007,April,B-Period
4007,2026,I-Period
4007,Balance,O
4007,:,O
4007,"$4,287.19",B-Balance
4007,Thank,O
4007,you,O
4007,for,O
4007,banking,O
4007,with,O
4007,us.,O
4008,Prepared,O
4008,For,O
4008,:,O
4008,Ximena,B-Account
4008,Achterberg,I-Account
4008,+,O
4008,1,O
4008,(,O
4008,895,O
4008,),O
4008,818,O
4008,-,O
4008,9934,O
4008,This,O
4008,document,O
4008,is,O
4008,a,O
4008,computer-generated,O
4008,record,O
4008,and,O
4008,requires,O
4008,no,O
4008,signature.,O
4008,info,O
4008,@,O
4008,ximenaachterberg.com,O
4008,Account,O
4008,Summary,O
4008,Billing,O
4008,Period,O
4008,:,O
4008,March,B-Period
4008,2023,I-Period
4008,Statement,O
4008,Balance,O
4008,:,O
4008,"$8,376.26",B-Balance
4008,3291,O
4008,Magnolia,O
4008,Way,O
4008,",",O
4008,Springfield,O
4008,",",O
4008,IL,O
4008,17025,O
4008,Please,O
4008,review,O
4008,your,O
4008,transactions,O
4008,and,O
4008,report,O
4008,any,O
4008,discrepancies.,O
4009,Helena,B-Account
4009,Quintero,I-Account
4009,4,O
4009,x,O
4009,Freight,O
4009,Handling,O
4009,Billing,O
4009,Period,O
4009,:,O
4009,August,B-Period
4009,2023,I-Period
4009,Opening,O
4009,Balance,O
4009,:,O
4009,"$9,188.24",O
4009,Current,O
4009,Balance,O
4009,:,O
4009,"$10,773.92",B-Balance
4009,Thank,O
4009,you,O
4009,for,O
4009,banking,O
4009,with,O
4009,us.,O
4010,Statement,O
4010,For,O
4010,:,O
4010,Jasmine,B-Account
4010,Panopticon,I-Account
4010,8233,O
4010,Oak,O
4010,Street,O
4010,",",O
4010,Ashland,O
4010,",",O
4010,OH,O
4010,70607,O
4010,Account,O
4010,Summary,O
4010,Billing,O
4010,Period,O
4010,:,O
4010,June,B-Period
4010,2026,I-Period
4010,Opening,O
4010,Balance,O
4010,:,O
4010,"$4,326.71",O
4010,Ending,O
4010,Balance,O
4010,:,O
4010,"$2,046.34",B-Balance
4011,Customer,O
4011,:,O
4011,Rune,B-Account
4011,Halvorsen-Petrov,I-Account
4011,Cycle,O
4011,:,O
4011,February,B-Period
4011,2025,I-Period
4011,Opening,O
4011,Balance,O
4011,:,O
4011,"$6,196.14",O
4011,Balance,O
4011,Due,O
4011,:,O
4011,"$12,907.19",B-Balance
4011,Contact,O
4011,customer,O
4011,service,O
4011,with,O
4011,any,O
4011,questions,O
4011,about,O
4011,this,O
4011,statement.,O
4012,Bianca,B-Account
4012,Okoye,I-Account
4012,www.biancaokoye.com,O
4012,Period,O
4012,:,O
4012,September,B-Period
4012,2025,I-Period
4012,Opening,O
4012,Balance,O
4012,:,O
4012,"$9,804.40",O
4012,262,O
4012,Aspen,O
4012,Drive,O
4012,",",O
4012,Millbrook,O
4012,",",O
4012,NY,O
4012,60071,O
4012,Balance,O
4012,Due,O
4012,:,O
4012,"$10,711.46",B-Balance
4012,This,O
4012,document,O
4012,is,O
4012,a,O
4012,computer-generated,O
4012,record,O
4012,and,O
4012,requires,O
4012,no,O
4012,signature.,O
4012,Please,O
4012,review,O
4012,your,O
4012,transactions,O
4012,and,O
4012,report,O
4012,any,O
4012,discrepancies.,O
4013,Customer,O
4013,:,O
4013,Umberto,B-Account
4013,Rahman,I-Account
4013,2099,O
4013,Chestnut,O
4013,Way,O
4013,",",O
4013,Fairhaven,O
4013,",",O
4013,MA,O
4013,90563,O
4013,2,O
4013,x,O
4013,Rush,O
4013,Processing,O
4013,Fee,O
4013,Account,O
4013,Summary,O
4013,Billing,O
4013,Period,O
4013,:,O
4013,October,B-Period
4013,2025,I-Period
4013,Opening,O
4013,Balance,O
4013,:,O
4013,"$7,426.82",O
4013,www.umbertorahman.com,O
4013,Closing,O
4013,Balance,O
4013,:,O
4013,"$4,633.45",B-Balance
4013,This,O
4013,statement,O
4013,is,O
4013,generated,O
4013,automatically,O
4013,each,O
4013,cycle.,O
4014,2965,O
4014,Meadow,O
4014,Boulevard,O
4014,",",O
4014,Highland,O
4014,Park,O
4014,",",O
4014,NJ,O
4014,81511,O
4014,info,O
4014,@,O
4014,freyavasilenko.co,O
4014,Freya,B-Account
4014,Vasilenko,I-Account
4014,Account,O
4014,Summary,O
4014,www.freyavasilenko.com,O
4014,Reporting,O
4014,Period,O
4014,:,O
4014,July,B-Period
4014,2024,I-Period
4014,Closing,O
4014,Balance,O
4014,:,O
4014,"$9,215.42",B-Balance
4014,This,O
4014,statement,O
4014,is,O
4014,generated,O
4014,automatically,O
4014,each,O
4014,cycle.,O
4015,7157,O
4015,Brookside,O
4015,Way,O
4015,",",O
4015,Rivertown,O
4015,",",O
4015,OR,O
4015,16300,O
4015,Prepared,O
4015,For,O
4015,:,O
4015,Constance,B-Account
4015,Winterbourne,I-Account
4015,Account,O
4015,Summary,O
4015,Billing,O
4015,Period,O
4015,:,O
4015,September,B-Period
4015,2026,I-Period
4015,5,O
4015,x,O
4015,On-Site,O
4015,Installation,O
4015,Statement,O
4015,Balance,O
4015,:,O
4015,"$6,464.57",B-Balance
4015,Please,O
4015,review,O
4015,your,O
4015,transactions,O
4015,and,O
4015,report,O
4015,any,O
4015,discrepancies.,O
4016,861,O
4016,Brookside,O
4016,Way,O
4016,",",O
4016,Stonegate,O
4016,",",O
4016,GA,O
4016,54152,O
4016,Leilani,B-Account
4016,Ueda-Ostrowski,I-Account
4016,Period,O
4016,:,O
4016,July,B-Period
4016,2025,I-Period
4016,Opening,O
4016,Balance,O
4016,:,O
4016,"$1,612.64",O
4016,info,O
4016,@,O
4016,leilaniuedaostro.com,O
4016,Statement,O
4016,Balance,O
4016,:,O
4016,"$4,061.16",B-Balance
4016,Contact,O
4016,customer,O
4016,service,O
4016,with,O
4016,any,O
4016,questions,O
4016,about,O
4016,this,O
4016,statement.,O
4017,1451,O
4017,Lakeview,O
4017,Lane,O
4017,",",O
4017,Millbrook,O
4017,",",O
4017,NY,O
4017,68620,O
4017,Prepared,O
4017,For,O
4017,:,O
4017,Grace,B-Account
4017,Eriksson,I-Account
4017,Account,O
4017,Summary,O
4017,Reporting,O
4017,Period,O
4017,:,O
4017,February,B-Period
4017,2023,I-Period
4017,Opening,O
4017,Balance,O
4017,:,O
4017,"$9,452.74",O
4017,1,O
4017,x,O
4017,Custom,O
4017,Design,O
4017,Package,O
4017,Closing,O
4017,Balance,O
4017,:,O
4017,"$13,762.51",B-Balance
4017,This,O
4017,statement,O
4017,is,O
4017,generated,O
4017,automatically,O
4017,each,O
4017,cycle.,O
4018,6912,O
4018,Magnolia,O
4018,Road,O
4018,",",O
4018,Lakewood,O
4018,",",O
4018,CO,O
4018,54595,O
4018,Javier,B-Account
4018,Fitzgerald,I-Account
4018,Account,O
4018,Summary,O
4018,Reporting,O
4018,Period,O
4018,:,O
4018,June,B-Period
4018,2025,I-Period
4018,www.javierfitzgerald.com,O
4018,Current,O
4018,Balance,O
4018,:,O
4018,"$11,854.18",B-Balance
4018,Please,O
4018,review,O
4018,your,O
4018,transactions,O
4018,and,O
4018,report,O
4018,any,O
4018,discrepancies.,O
4019,+,O
4019,1,O
4019,(,O
4019,667,O
4019,),O
4019,886,O
4019,-,O
4019,4907,O
4019,Customer,O
4019,:,O
4019,Amara,B-Account
4019,Zhukov,I-Account
4019,Account,O
4019,Summary,O
4019,Statement,O
4019,Period,O
4019,:,O
4019,February,B-Period
4019,2023,I-Period
4019,Opening,O
4019,Balance,O
4019,:,O
4019,"$3,731.28",O
4019,Statement,O
4019,Balance,O
4019,:,O
4019,$634.96,B-Balance
4019,Your,O
4019,satisfaction,O
4019,is,O
4019,our,O
4019,priority,O
4019,Please,O
4019,review,O
4019,your,O
4019,transactions,O
4019,and,O
4019,report,O
4019,any,O
4019,discrepancies.,O
4019,8262,O
4019,Hillcrest,O
4019,Road,O
4019,",",O
4019,Highland,O
4019,Park,O
4019,",",O
4019,NJ,O
4019,43559,O
4019,info,O
4019,@,O
4019,amarazhukov.net,O
4020,Prepared,O
4020,For,O
4020,:,O
4020,Kwame,B-Account
4020,Okoye,I-Account
4020,4,O
4020,x,O
4020,Rush,O
4020,Processing,O
4020,Fee,O
4020,Reporting,O
4020,Period,O
4020,:,O
4020,October,B-Period
4020,2025,I-Period
4020,Opening,O
4020,Balance,O
4020,:,O
4020,$667.89,O
4020,Ending,O
4020,Balance,O
4020,:,O
4020,"$5,861.12",B-Balance
4020,Contact,O
4020,customer,O
4020,service,O
4020,with,O
4020,any,O
4020,questions,O
4020,about,O
4020,this,O
4020,statement.,O
4020,+,O
4020,1,O
4020,(,O
4020,419,O
4020,),O
4020,721,O
4020,-,O
4020,8627,O
4021,Account,O
4021,Holder,O
4021,:,O
4021,Tobias,B-Account
4021,Kessler,I-Account
4021,Account,O
4021,Summary,O
4021,Statement,O
4021,Period,O
4021,:,O
4021,May,B-Period
4021,2025,I-Period
4021,info,O
4021,@,O
4021,tobiaskessler.co,O
4021,5,O
4021,x,O
4021,Office,O
4021,Chair,O
4021,Opening,O
4021,Balance,O
4021,:,O
4021,"$5,037.32",O
4021,Balance,O
4021,Due,O
4021,:,O
4021,"$11,850.46",B-Balance
4021,4674,O
4021,Aspen,O
4021,Avenue,O
4021,",",O
4021,Brookfield,O
4021,",",O
4021,WI,O
4021,52771,O
4022,Prepared,O
4022,For,O
4022,:,O
4022,Mireille,B-Account
4022,Adebayo,I-Account
4022,8330,O
4022,Sycamore,O
4022,Way,O
4022,",",O
4022,Highland,O
4022,Park,O
4022,",",O
4022,NJ,O
4022,48940,O
4022,Period,O
4022,:,O
4022,August,B-Period
4022,2025,I-Period
4022,+,O
4022,1,O
4022,(,O
4022,462,O
4022,),O
4022,798,O
4022,-,O
4022,5122,O
4022,Opening,O
4022,Balance,O
4022,:,O
4022,$777.01,O
4022,Statement,O
4022,Balance,O
4022,:,O
4022,"$2,092.04",B-Balance
4023,Customer,O
4023,:,O
4023,Hassan,B-Account
4023,Guzman,I-Account
4023,Reporting,O
4023,Period,O
4023,:,O
4023,May,B-Period
4023,2026,I-Period
4023,Opening,O
4023,Balance,O
4023,:,O
4023,"$7,373.44",O
4023,Committed,O
4023,to,O
4023,sustainable,O
4023,practices,O
4023,Ending,O
4023,Balance,O
4023,:,O
4023,"$1,867.38",B-Balance
4023,Contact,O
4023,customer,O
4023,service,O
4023,with,O
4023,any,O
4023,questions,O
4023,about,O
4023,this,O
4023,statement.,O
4023,2,O
4023,x,O
4023,Office,O
4023,Chair,O
4023,4535,O
4023,Elm,O
4023,Court,O
4023,",",O
4023,Millbrook,O
4023,",",O
4023,NY,O
4023,76951,O
4024,5434,O
4024,Fairview,O
4024,Court,O
4024,",",O
4024,Stonegate,O
4024,",",O
4024,GA,O
4024,92574,O
4024,Account,O
4024,Holder,O
4024,:,O
4024,Ethan,B-Account
4024,Lowell-Solheim,I-Account
4024,Reporting,O
4024,Period,O
4024,:,O
4024,May,B-Period
4024,2026,I-Period
4024,Opening,O
4024,Balance,O
4024,:,O
4024,"$4,043.79",O
4024,info,O
4024,@,O
4024,ethanlowellsolhe.com,O
4024,This,O
4024,document,O
4024,is,O
4024,a,O
4024,computer-generated,O
4024,record,O
4024,and,O
4024,requires,O
4024,no,O
4024,signature.,O
4024,Balance,O
4024,:,O
4024,"$5,482.65",B-Balance
4025,Statement,O
4025,For,O
4025,:,O
4025,Adrian,B-Account
4025,Lin,I-Account
4025,Account,O
4025,Summary,O
4025,Billing,O
4025,Period,O
4025,:,O
4025,March,B-Period
4025,2025,I-Period
4025,Closing,O
4025,Balance,O
4025,:,O
4025,"$9,456.47",B-Balance
4025,info,O
4025,@,O
4025,adrianlin.com,O
4025,4,O
4025,x,O
4025,Networking,O
4025,Cable,O
4025,(,O
4025,10,O
4025,m,O
4025,),O
4025,Contact,O
4025,customer,O
4025,service,O
4025,with,O
4025,any,O
4025,questions,O
4025,about,O
4025,this,O
4025,statement.,O
4026,Customer,O
4026,:,O
4026,Ethan,B-Account
4026,Hargrove,I-Account
4026,Account,O
4026,Summary,O
4026,Statement,O
4026,Period,O
4026,:,O
4026,March,B-Period
4026,2023,I-Period
4026,7573,O
4026,Sycamore,O
4026,Way,O
4026,",",O
4026,Riverside,O
4026,",",O
4026,CA,O
4026,87895,O
4026,Opening,O
4026,Balance,O
4026,:,O
4026,"$10,903.87",O
4026,Statement,O
4026,Balance,O
4026,:,O
4026,"$7,019.46",B-Balance
4026,Please,O
4026,review,O
4026,your,O
4026,transactions,O
4026,and,O
4026,report,O
4026,any,O
4026,discrepancies.,O
4026,www.ethanhargrove.com,O
4026,Disputes,O
4026,must,O
4026,be,O
4026,raised,O
4026,within,O
4026,30,O
4026,days,O
4026,of,O
4026,receipt.,O
4027,Customer,O
4027,:,O
4027,Oscar,B-Account
4027,Fitzgerald,I-Account
4027,Period,O
4027,:,O
4027,April,B-Period
4027,2024,I-Period
4027,Opening,O
4027,Balance,O
4027,:,O
4027,"$8,763.42",O
4027,Closing,O
4027,Balance,O
4027,:,O
4027,"$14,288.61",B-Balance
4027,7307,O
4027,Hillcrest,O
4027,Way,O
4027,",",O
4027,Rivertown,O
4027,",",O
4027,OR,O
4027,64967,O
4028,Statement,O
4028,For,O
4028,:,O
4028,Yusuf,B-Account
4028,Kessler-Sundqvist,I-Account
4028,1647,O
4028,Sunset,O
4028,Way,O
4028,",",O
4028,Fairhaven,O
4028,",",O
4028,MA,O
4028,72699,O
4028,Billing,O
4028,Period,O
4028,:,O
4028,December,B-Period
4028,2026,I-Period
4028,Balance,O
4028,Due,O
4028,:,O
4028,"$4,073.30",B-Balance
4028,5,O
4028,x,O
4028,Office,O
4028,Chair,O
4028,Please,O
4028,review,O
4028,your,O
4028,transactions,O
4028,and,O
4028,report,O
4028,any,O
4028,discrepancies.,O
4029,Margarethe,B-Account
4029,Osei,I-Account
4029,Account,O
4029,Summary,O
4029,Cycle,O
4029,:,O
4029,June,B-Period
4029,2024,I-Period
4029,Opening,O
4029,Balance,O
4029,:,O
4029,"$7,217.79",O
4029,www.margaretheosei.com,O
4029,Statement,O
4029,Balance,O
4029,:,O
4029,"$12,373.81",B-Balance
4029,Contact,O
4029,customer,O
4029,service,O
4029,with,O
4029,any,O
4029,questions,O
4029,about,O
4029,this,O
4029,statement.,O
4029,9987,O
4029,Maple,O
4029,Road,O
4029,",",O
4029,Ashland,O
4029,",",O
4029,OH,O
4029,18229,O
4030,Prepared,O
4030,For,O
4030,:,O
4030,Amara,B-Account
4030,Beaumont,I-Account
4030,Account,O
4030,Summary,O
4030,Reporting,O
4030,Period,O
4030,:,O
4030,May,B-Period
4030,2025,I-Period
4030,Opening,O
4030,Balance,O
4030,:,O
4030,"$9,121.99",O
4030,Current,O
4030,Balance,O
4030,:,O
4030,"$12,819.93",B-Balance
4030,Contact,O
4030,customer,O
4030,service,O
4030,with,O
4030,any,O
4030,questions,O
4030,about,O
4030,this,O
4030,statement.,O
4031,9547,O
4031,Brookside,O
4031,Boulevard,O
4031,",",O
4031,Cedar,O
4031,Falls,O
4031,",",O
4031,IA,O
4031,16758,O
4031,Oscar,B-Account
